ts,run_id,component,operation,metric,value_ms,program_id,service_id
1776620742,1776620742-1,integration_process,read,decrypt_ms,0.004721,30,store-service
1776620742,1776620742-1,integration_process,read,read_act_total_ms,33.777964,30,store-service
1776620742,1776620742-1,integration_process,execute,execute_total_ms,33.796306,30,
1776620742307,,launcher,start,run_ms,56.023021,30,
1776620742308,,launcher,start,start_total_ms,58.507366,30,
1776620760716,,launcher,start,retrieveProgram_ms,0.030102,31,
1776620761019,,launcher,start,compile_ms,302.318227,31,
1776620770583,,launcher,start,retrieveProgram_ms,0.029861,31,
1776620770584,,launcher,start,createCompartment_ms,0.002140,31,
1776620770584,,launcher,start,deploy_ms,0.000840,31,
1776620770584,,launcher,start,getIntegratedServices_ms,0.003119,31,
1776620770584,,launcher,start,exchangeKeys_ms,0.008882,31,
1776620770584,,launcher,start,generateAttestableDoc_ms,0.193103,31,
1776620770585,,launcher,start,generateCertificate_ms,0.803973,31,
1776620770585,,launcher,start,sign_ms,0.000920,31,
1776620770623,1776620770-1,launcher,read_write,lookupService_ms,0.012799,31,store-service
1776620770623,1776620770-1,launcher,read_write,getCertificate_ms,0.243725,31,
1776620770623,1776620770-1,launcher,read_write,getProgramPublicKey_ms,0.103103,31,
1776620770,1776620770-1,integration_process,read,decrypt_ms,0.004680,31,store-service
1776620770,1776620770-1,integration_process,read,read_act_total_ms,33.527779,31,store-service
1776620770,1776620770-1,integration_process,execute,execute_total_ms,33.546440,31,
1776620770641,,launcher,start,run_ms,55.349550,31,
1776620770641,,launcher,start,start_total_ms,57.840694,31,
1776620789121,,launcher,start,retrieveProgram_ms,0.030241,32,
1776620789432,,launcher,start,compile_ms,310.945500,32,
1776620795301,,launcher,start,retrieveProgram_ms,0.027802,32,
1776620795302,,launcher,start,createCompartment_ms,0.001800,32,
1776620795302,,launcher,start,deploy_ms,0.000840,32,
1776620795302,,launcher,start,getIntegratedServices_ms,0.003020,32,
1776620795302,,launcher,start,exchangeKeys_ms,0.004060,32,
1776620795302,,launcher,start,generateAttestableDoc_ms,0.183503,32,
1776620795303,,launcher,start,generateCertificate_ms,0.805135,32,
1776620795303,,launcher,start,sign_ms,0.000840,32,
1776620795341,1776620795-1,launcher,read_write,lookupService_ms,0.010201,32,store-service
1776620795342,1776620795-1,launcher,read_write,getCertificate_ms,0.231924,32,
1776620795342,1776620795-1,launcher,read_write,getProgramPublicKey_ms,0.107742,32,
1776620795,1776620795-1,integration_process,read,decrypt_ms,0.004560,32,store-service
1776620795,1776620795-1,integration_process,read,read_act_total_ms,33.956946,32,store-service
1776620795,1776620795-1,integration_process,execute,execute_total_ms,33.975966,32,
1776620795360,,launcher,start,run_ms,56.093742,32,
1776620795360,,launcher,start,start_total_ms,58.579349,32,
1776620817958,,launcher,start,retrieveProgram_ms,0.028581,33,
1776620818252,,launcher,start,compile_ms,293.754713,33,
1776620822866,,launcher,start,retrieveProgram_ms,0.029720,33,
1776620822866,,launcher,start,createCompartment_ms,0.001940,33,
1776620822866,,launcher,start,deploy_ms,0.000860,33,
1776620822866,,launcher,start,getIntegratedServices_ms,0.003260,33,
1776620822866,,launcher,start,exchangeKeys_ms,0.008619,33,
1776620822867,,launcher,start,generateAttestableDoc_ms,0.188663,33,
1776620822868,,launcher,start,generateCertificate_ms,0.791154,33,
1776620822868,,launcher,start,sign_ms,0.000880,33,
1776620822905,1776620822-1,launcher,read_write,lookupService_ms,0.013320,33,store-service
1776620822905,1776620822-1,launcher,read_write,getCertificate_ms,0.238524,33,
1776620822906,1776620822-1,launcher,read_write,getProgramPublicKey_ms,0.104442,33,
1776620822,1776620822-1,integration_process,read,decrypt_ms,0.005400,33,store-service
1776620822,1776620822-1,integration_process,read,read_act_total_ms,33.762423,33,store-service
1776620822,1776620822-1,integration_process,execute,execute_total_ms,33.780965,33,
1776620822924,,launcher,start,run_ms,55.563932,33,
1776620822924,,launcher,start,start_total_ms,58.019438,33,
1776620844385,,launcher,start,retrieveProgram_ms,0.029600,34,
1776620844682,,launcher,start,compile_ms,296.647485,34,
1776620850462,,launcher,start,retrieveProgram_ms,0.029382,34,
1776620850462,,launcher,start,createCompartment_ms,0.002160,34,
1776620850462,,launcher,start,deploy_ms,0.000840,34,
1776620850462,,launcher,start,getIntegratedServices_ms,0.003221,34,
1776620850462,,launcher,start,exchangeKeys_ms,0.003679,34,
1776620850463,,launcher,start,generateAttestableDoc_ms,0.193584,34,
1776620850464,,launcher,start,generateCertificate_ms,0.811535,34,
1776620850464,,launcher,start,sign_ms,0.000939,34,
1776620850501,1776620850-1,launcher,read_write,lookupService_ms,0.013482,34,store-service
1776620850502,1776620850-1,launcher,read_write,getCertificate_ms,0.239884,34,
1776620850502,1776620850-1,launcher,read_write,getProgramPublicKey_ms,0.104182,34,
1776620850,1776620850-1,integration_process,read,decrypt_ms,0.004540,34,store-service
1776620850,1776620850-1,integration_process,read,read_act_total_ms,33.642081,34,store-service
1776620850,1776620850-1,integration_process,execute,execute_total_ms,33.661322,34,
1776620850520,,launcher,start,run_ms,55.784738,34,
1776620850520,,launcher,start,start_total_ms,58.280581,34,
1776620878019,,launcher,start,retrieveProgram_ms,0.030260,35,
1776620878318,,launcher,start,compile_ms,298.540079,35,
1776620883668,,launcher,start,retrieveProgram_ms,0.029222,35,
1776620883669,,launcher,start,createCompartment_ms,0.001780,35,
1776620883669,,launcher,start,deploy_ms,0.000741,35,
1776620883669,,launcher,start,getIntegratedServices_ms,0.003200,35,
1776620883669,,launcher,start,exchangeKeys_ms,0.008580,35,
1776620883669,,launcher,start,generateAttestableDoc_ms,0.188963,35,
1776620883670,,launcher,start,generateCertificate_ms,0.801474,35,
1776620883670,,launcher,start,sign_ms,0.000900,35,
1776620883708,1776620883-1,launcher,read_write,lookupService_ms,0.010481,35,store-service
1776620883708,1776620883-1,launcher,read_write,getCertificate_ms,0.245766,35,
1776620883709,1776620883-1,launcher,read_write,getProgramPublicKey_ms,0.104342,35,
1776620883,1776620883-1,integration_process,read,decrypt_ms,0.004760,35,store-service
1776620883,1776620883-1,integration_process,read,read_act_total_ms,33.863706,35,store-service
1776620883,1776620883-1,integration_process,execute,execute_total_ms,33.882966,35,
1776620883727,,launcher,start,run_ms,56.035662,35,
1776620883727,,launcher,start,start_total_ms,58.538728,35,
1776620910138,,launcher,start,retrieveProgram_ms,0.028180,36,
1776620910444,,launcher,start,compile_ms,306.517383,36,
1776620918986,,launcher,start,retrieveProgram_ms,0.029222,36,
1776620918986,,launcher,start,createCompartment_ms,0.001740,36,
1776620918986,,launcher,start,deploy_ms,0.000880,36,
1776620918986,,launcher,start,getIntegratedServices_ms,0.003380,36,
1776620918986,,launcher,start,exchangeKeys_ms,0.003819,36,
1776620918987,,launcher,start,generateAttestableDoc_ms,0.182123,36,
1776620918987,,launcher,start,generateCertificate_ms,0.814954,36,
1776620918988,,launcher,start,sign_ms,0.000819,36,
1776620919026,1776620919-1,launcher,read_write,lookupService_ms,0.009980,36,store-service
1776620919026,1776620919-1,launcher,read_write,getCertificate_ms,0.243644,36,
